DateTime,TEMP,CO,NO,NO2,PM10,PM2.5,HUM,DIR,SPD,PRES,Month,Hour,TF_CNT
2019-07-03 20:00:00,34.14,0.42,0.52,3.21,2.07,0.8,16.48,50.45,0.83,619.5,7,20,6189.0
2019-07-03 21:00:00,33.98,0.42,0.34,2.68,2.03,0.82,14.68,51.89,0.58,619.5,7,21,5686.0
2019-07-03 22:00:00,34.33,0.45,0.46,3.73,3.33,1.1,15.36,38.62,0.54,619.5,7,22,5358.0
2019-07-03 23:00:00,34.81,0.45,0.66,3.72,3.76,1.14,15.47,29.83,0.76,619.5,7,23,3774.0
2019-07-04 00:00:00,34.61,0.54,2.15,7.06,5.41,1.6,17.57,41.69,1.0,619.5,7,0,2415.0
2019-07-04 01:00:00,33.2,0.66,3.91,13.45,5.52,1.68,19.86,52.09,1.02,619.5,7,1,1707.0
2019-07-04 02:00:00,32.26,0.6,2.27,12.49,6.59,2.08,22.48,46.75,1.05,619.5,7,2,1292.0
2019-07-04 03:00:00,30.5,0.68,2.08,14.83,5.78,2.04,23.05,59.64,0.64,619.5,7,3,1190.0
2019-07-04 04:00:00,29.15,0.62,0.94,8.0,7.17,1.96,23.97,70.69,0.82,619.5,7,4,1756.0
2019-07-04 05:00:00,29.47,0.59,4.5,8.66,6.56,2.32,21.02,96.61,1.16,619.5,7,5,2565.0
2019-07-04 06:00:00,27.88,0.8,24.3,18.03,3.44,1.76,25.23,79.14,0.62,619.5,7,6,3622.0
2019-07-04 07:00:00,25.93,0.55,0.38,7.91,3.31,1.5,31.89,94.9,0.46,619.5,7,7,4135.0
2019-07-04 08:00:00,24.08,0.64,0.89,11.32,4.19,2.12,36.28,72.22,0.39,619.5,7,8,4618.0
2019-07-04 09:00:00,21.93,0.63,0.78,11.82,3.72,2.18,41.37,80.91,0.25,619.5,7,9,5165.0
2019-07-04 10:00:00,20.14,0.61,0.96,14.42,4.33,2.6,46.32,88.79,0.16,619.5,7,10,5584.0
2019-07-04 11:00:00,18.14,0.79,8.95,29.04,6.1,3.24,52.83,97.97,0.06,619.8,7,11,5851.0
2019-07-04 12:00:00,17.72,0.63,1.68,25.16,4.78,2.63,57.48,109.37,0.29,624.81,7,12,6140.0
2019-07-04 13:00:00,18.1,0.51,0.56,5.8,3.24,2.19,72.95,136.95,1.09,625.0,7,13,6408.0
2019-07-04 14:00:00,18.99,0.51,1.09,3.63,3.74,2.74,75.84,138.03,1.1,625.0,7,14,6239.0
2019-07-04 15:00:00,20.46,0.52,1.43,3.98,4.95,3.67,72.38,115.08,0.95,625.0,7,15,6033.0
2019-07-04 16:00:00,20.51,0.51,0.93,4.41,7.1,5.15,73.09,63.16,0.99,625.0,7,16,6134.0
2019-07-04 17:00:00,20.63,0.53,1.1,4.36,8.03,6.03,71.92,85.56,1.04,625.0,7,17,6059.0
2019-07-04 18:00:00,21.86,0.51,1.25,4.26,9.74,7.25,66.32,115.09,0.7,625.0,7,18,4865.0
2019-07-04 19:00:00,24.68,0.53,1.06,4.82,10.34,7.33,57.02,73.8,0.5,625.0,7,19,4626.0
2019-07-04 20:00:00,25.97,0.53,0.83,5.51,10.21,7.16,53.94,104.42,0.67,625.0,7,20,4435.0
2019-07-04 21:00:00,27.44,0.52,0.59,5.01,10.62,7.65,51.43,105.49,0.79,625.0,7,21,4323.0
2019-07-04 22:00:00,28.5,0.52,0.41,4.22,9.19,6.62,48.69,113.78,0.94,625.0,7,22,4982.0
2019-07-04 23:00:00,30.02,0.51,0.42,3.33,7.68,5.24,43.94,122.54,1.14,625.0,7,23,3768.0
2019-07-05 00:00:00,29.73,0.53,0.31,4.1,7.5,4.1,42.24,63.98,1.25,625.0,7,0,2577.0
2019-07-05 01:00:00,21.12,0.62,1.37,9.03,11.58,6.32,74.53,75.36,0.59,625.0,7,1,1292.0
2019-07-05 02:00:00,20.47,0.71,2.85,24.1,9.55,7.16,79.72,116.85,0.47,625.0,7,2,1060.0
2019-07-05 03:00:00,,,,,,,,,,,7,3,1076.0
2019-07-05 04:00:00,,,,,,,,,,,7,4,1767.0
2019-07-05 05:00:00,,,,,,,,,,,7,5,3677.0
2019-07-05 06:00:00,,,,,,,,,,,7,6,5621.0
2019-07-05 07:00:00,,,,,,,,,,,7,7,6198.0
2019-07-05 08:00:00,,,,,,,,,,,7,8,6170.0
2019-07-05 09:00:00,,,,,,,,,,,7,9,6405.0
2019-07-05 10:00:00,,,,,,,,,,,7,10,6660.0
2019-07-05 11:00:00,,,,,,,,,,,7,11,6174.0
2019-07-05 12:00:00,,,,,,,,,,,7,12,6402.0
2019-07-05 13:00:00,,,,,,,,,,,7,13,6983.0
2019-07-05 14:00:00,,,,,,,,,,,7,14,7099.0
2019-07-05 15:00:00,,,,,,,,,,,7,15,7348.0
2019-07-05 16:00:00,,,,,,,,,,,7,16,7229.0
2019-07-05 17:00:00,,,,,,,,,,,7,17,7067.0
2019-07-05 18:00:00,22.08,-1.1,6.55,11.07,9.97,7.48,63.96,55.33,0.39,630.4,7,18,6345.0
2019-07-05 19:00:00,23.21,-0.74,2.23,6.72,7.67,5.92,58.46,67.0,0.55,630.4,7,19,5665.0
2019-07-05 20:00:00,25.21,-0.51,1.56,6.63,8.53,6.35,52.63,59.42,0.55,630.4,7,20,4713.0
2019-07-05 21:00:00,25.89,-0.38,0.56,5.94,8.88,6.81,51.12,86.5,0.62,630.31,7,21,4568.0
2019-07-05 22:00:00,26.79,-0.27,0.83,6.04,5.67,3.85,50.19,65.77,0.75,627.96,7,22,3851.0
2019-07-05 23:00:00,25.64,0.29,0.64,6.57,6.72,4.5,59.27,50.79,0.69,625.0,7,23,3032.0
2019-07-06 00:00:00,26.06,0.56,2.61,10.36,4.11,2.39,61.56,75.14,0.83,625.0,7,0,2119.0
2019-07-06 01:00:00,25.24,0.61,1.1,5.43,3.71,2.18,55.89,40.98,1.3,626.89,7,1,1483.0
2019-07-06 02:00:00,21.2,0.72,0.68,10.93,4.49,2.83,69.52,92.1,0.84,627.07,7,2,1408.0
2019-07-06 03:00:00,21.43,0.82,1.4,10.13,3.13,2.16,60.71,73.58,0.81,630.4,7,3,1276.0
2019-07-06 04:00:00,20.65,0.96,5.26,23.97,5.64,4.26,67.34,111.87,0.52,630.4,7,4,1583.0
2019-07-06 05:00:00,18.59,0.29,4.01,16.72,6.43,5.07,77.86,89.48,0.38,630.4,7,5,2410.0
2019-07-06 06:00:00,18.71,0.55,24.04,33.2,4.58,3.6,76.33,93.55,0.46,630.4,7,6,3484.0
2019-07-06 07:00:00,18.54,0.25,1.27,25.44,3.32,2.61,71.96,70.82,0.33,630.4,7,7,4257.0
2019-07-06 08:00:00,18.44,0.39,1.57,22.51,3.68,2.86,74.31,77.72,0.32,630.4,7,8,5245.0
2019-07-06 09:00:00,18.08,0.37,0.84,15.86,3.39,2.69,73.72,53.86,0.4,630.4,7,9,6265.0
2019-07-06 10:00:00,17.06,0.32,0.13,9.04,3.46,2.74,77.48,125.62,0.39,630.4,7,10,6509.0
2019-07-06 11:00:00,15.89,0.06,3.67,16.2,4.28,3.47,87.14,116.05,0.22,630.4,7,11,7197.0
2019-07-06 12:00:00,15.6,0.09,0.36,12.44,4.66,3.7,88.9,92.41,0.18,630.4,7,12,7223.0
2019-07-06 13:00:00,16.44,0.12,1.2,12.96,5.24,4.12,87.07,41.02,0.3,630.4,7,13,7336.0
2019-07-06 14:00:00,18.15,0.11,1.25,6.18,6.12,4.87,79.39,124.88,0.4,630.4,7,14,7495.0
2019-07-06 15:00:00,19.46,0.13,1.78,6.37,5.88,4.67,74.32,45.86,0.56,630.4,7,15,7045.0
2019-07-06 16:00:00,21.25,0.15,1.93,5.08,5.95,4.57,67.46,48.5,0.42,630.4,7,16,7057.0
2019-07-06 17:00:00,22.93,0.13,2.3,5.35,3.76,2.8,56.17,56.36,0.61,630.4,7,17,6755.0
2019-07-06 18:00:00,24.42,0.18,1.12,3.94,3.39,2.46,49.97,69.05,0.52,630.4,7,18,6332.0
2019-07-06 19:00:00,26.04,0.2,1.73,4.39,3.83,2.55,48.11,60.55,0.86,630.4,7,19,5823.0
2019-07-06 20:00:00,25.24,0.25,1.37,6.63,3.82,2.49,48.8,54.17,0.66,630.4,7,20,5389.0
2019-07-06 21:00:00,25.09,0.32,2.43,10.64,3.81,2.49,49.1,75.42,0.54,630.4,7,21,5050.0
2019-07-06 22:00:00,26.91,0.27,1.32,5.77,4.17,2.91,47.16,123.17,0.98,630.4,7,22,4398.0
2019-07-06 23:00:00,27.32,0.33,0.85,5.37,4.56,3.12,46.73,108.15,1.12,630.4,7,23,3672.0
2019-07-07 00:00:00,27.34,0.41,0.45,4.67,5.06,3.54,48.18,102.32,0.84,626.6,7,0,2604.0
2019-07-07 01:00:00,27.24,0.43,0.33,5.01,4.48,3.28,45.71,72.28,0.56,625.0,7,1,1909.0
2019-07-07 02:00:00,26.71,0.45,0.15,5.77,4.47,3.13,48.33,50.02,0.47,625.0,7,2,1709.0
2019-07-07 03:00:00,25.4,0.5,0.8,8.56,4.03,2.76,46.99,76.46,0.48,625.0,7,3,1429.0
2019-07-07 04:00:00,24.33,0.54,1.24,7.52,2.63,1.41,34.31,82.88,0.61,625.0,7,4,2005.0
2019-07-07 05:00:00,22.78,0.41,11.54,14.06,3.77,2.69,38.91,78.5,0.38,625.0,7,5,2654.0
2019-07-07 06:00:00,21.04,1.31,109.56,57.94,4.61,3.23,45.77,69.28,0.23,625.0,7,6,3398.0
2019-07-07 07:00:00,19.95,0.33,1.01,12.75,3.1,2.16,48.26,83.14,0.25,625.27,7,7,4170.0
2019-07-07 08:00:00,18.85,0.41,0.22,11.1,6.05,4.21,69.36,129.6,0.75,627.41,7,8,5205.0
2019-07-07 09:00:00,17.83,0.3,0.04,3.74,2.56,1.92,83.7,137.2,0.74,628.31,7,9,5911.0
2019-07-07 10:00:00,17.07,0.3,0.0,4.57,2.17,1.62,84.72,121.27,0.38,627.78,7,10,6424.0
2019-07-07 11:00:00,16.42,0.05,0.02,4.05,2.39,1.83,86.64,73.14,0.46,626.34,7,11,7427.0
2019-07-07 12:00:00,15.6,0.06,0.05,4.79,3.28,2.54,89.19,81.07,0.16,630.13,7,12,7279.0
2019-07-07 13:00:00,15.72,0.08,0.54,6.54,3.97,3.08,88.32,82.48,0.14,630.31,7,13,7466.0
2019-07-07 14:00:00,17.39,0.09,1.49,5.84,4.5,3.53,81.24,94.16,0.36,628.04,7,14,6783.0
2019-07-07 15:00:00,19.72,0.13,2.47,6.3,5.65,4.27,71.57,74.02,0.31,625.7,7,15,7093.0
2019-07-07 16:00:00,22.6,0.13,1.89,4.85,3.91,2.77,57.5,71.27,0.23,625.0,7,16,7297.0
2019-07-07 17:00:00,25.53,0.1,1.39,4.38,3.35,2.04,44.06,64.73,0.34,625.0,7,17,6922.0
2019-07-07 18:00:00,27.78,0.16,0.66,3.61,2.86,1.9,38.23,58.04,0.35,625.0,7,18,6497.0
2019-07-07 19:00:00,29.21,0.18,0.9,4.21,2.54,1.66,33.89,73.91,0.5,625.0,7,19,5943.0
2019-07-07 20:00:00,31.2,0.19,0.5,3.76,2.46,1.56,28.49,72.0,0.5,625.0,7,20,5387.0
2019-07-07 21:00:00,33.09,0.16,0.39,3.35,2.36,1.42,24.94,67.81,0.58,625.0,7,21,4664.0
2019-07-07 22:00:00,32.79,0.13,0.18,2.18,2.26,1.31,25.19,44.68,0.81,625.0,7,22,3380.0
2019-07-07 23:00:00,31.11,0.26,1.08,4.0,5.4,1.79,27.35,81.65,1.03,625.0,7,23,3279.0
2019-07-08 00:00:00,24.71,0.36,2.15,5.22,4.89,2.02,46.37,61.76,1.31,625.0,7,0,2242.0
2019-07-08 01:00:00,27.23,0.38,1.83,7.89,1.85,1.06,33.75,58.4,0.56,625.0,7,1,1848.0
2019-07-08 02:00:00,26.84,0.39,0.43,8.65,2.84,1.45,34.33,103.69,0.43,625.0,7,2,1512.0
2019-07-08 03:00:00,25.41,0.37,0.1,6.99,2.38,1.32,38.16,92.96,0.8,625.0,7,3,1682.0
2019-07-08 04:00:00,22.16,0.36,0.08,8.63,2.66,1.65,56.6,33.72,0.69,625.0,7,4,2776.0
2019-07-08 05:00:00,21.18,0.13,3.89,8.52,2.12,1.49,60.84,54.18,0.56,625.0,7,5,6074.0
2019-07-08 06:00:00,21.16,0.36,25.13,25.29,2.76,1.87,60.37,81.22,0.44,625.0,7,6,7609.0
2019-07-08 07:00:00,20.73,0.18,1.39,24.65,3.16,2.03,62.75,56.38,0.27,625.0,7,7,6612.0
2019-07-08 08:00:00,20.28,0.2,1.24,12.95,2.57,1.88,64.64,71.08,0.3,625.0,7,8,6080.0
2019-07-08 09:00:00,19.88,0.2,0.85,20.2,3.14,2.31,66.47,125.46,0.24,625.0,7,9,6329.0
2019-07-08 10:00:00,18.8,0.12,0.65,17.96,3.32,2.44,72.44,127.76,0.31,625.0,7,10,6441.0
2019-07-08 11:00:00,18.06,0.04,0.26,12.84,3.03,2.24,73.37,125.41,0.3,625.0,7,11,5912.0
2019-07-08 12:00:00,18.1,0.1,2.65,17.64,3.12,2.28,71.8,113.53,0.56,625.0,7,12,6523.0
2019-07-08 13:00:00,19.03,0.11,6.01,17.81,3.86,2.61,68.66,118.71,0.51,625.0,7,13,7335.0
2019-07-08 14:00:00,20.4,0.25,21.88,23.77,5.55,2.92,61.8,90.46,0.28,625.0,7,14,5576.0
2019-07-08 15:00:00,22.25,0.19,18.67,15.68,4.95,2.34,51.11,76.69,0.41,625.0,7,15,4591.0
2019-07-08 16:00:00,24.29,0.11,9.41,12.78,5.72,2.52,46.52,74.58,0.21,625.0,7,16,4678.0
2019-07-08 17:00:00,27.22,0.23,7.78,14.49,5.73,2.41,38.18,86.73,0.35,625.0,7,17,4711.0
2019-07-08 18:00:00,28.45,0.34,5.56,15.9,8.09,2.66,33.03,96.57,0.45,625.0,7,18,6592.0
2019-07-08 19:00:00,29.38,0.26,1.82,8.94,6.95,2.07,27.33,74.57,0.66,625.0,7,19,5540.0
2019-07-08 20:00:00,28.84,0.29,2.83,11.87,6.45,2.05,27.43,114.28,0.54,625.0,7,20,4396.0
2019-07-08 21:00:00,26.88,0.33,14.67,23.46,22.44,4.37,31.86,102.32,1.37,625.0,7,21,4561.0
2019-07-08 22:00:00,28.88,0.23,2.06,7.03,3.32,1.28,27.12,75.45,0.58,625.0,7,22,3111.0
2019-07-08 23:00:00,29.41,0.18,1.89,6.96,5.08,1.64,28.14,50.74,0.51,625.0,7,23,2438.0
2019-07-09 00:00:00,28.65,0.27,3.79,7.78,5.56,1.55,32.32,69.79,0.99,625.0,7,0,1787.0
2019-07-09 01:00:00,28.06,0.29,3.34,9.41,4.2,1.52,32.61,58.33,0.73,625.0,7,1,1176.0
2019-07-09 02:00:00,26.34,0.28,0.79,10.72,3.44,1.5,35.54,69.5,0.48,625.0,7,2,954.0
2019-07-09 03:00:00,24.15,0.24,0.75,9.97,7.0,2.13,46.41,34.91,0.99,625.0,7,3,1466.0
2019-07-09 04:00:00,21.85,0.33,1.87,13.35,8.1,3.17,55.18,72.36,0.4,625.0,7,4,2369.0
2019-07-09 05:00:00,21.16,0.44,11.23,19.12,7.2,3.0,57.19,103.19,0.22,625.0,7,5,4956.0
2019-07-09 06:00:00,20.63,1.46,118.62,60.93,10.82,4.11,59.0,91.72,0.48,625.0,7,6,5168.0
2019-07-09 07:00:00,19.82,0.43,2.88,18.18,7.65,2.91,61.74,72.36,0.45,625.0,7,7,6375.0
2019-07-09 08:00:00,18.94,0.58,1.53,15.95,3.98,2.27,64.77,82.58,0.52,625.0,7,8,6154.0
2019-07-09 09:00:00,17.79,0.47,1.55,14.38,3.85,2.01,66.41,82.09,0.47,625.0,7,9,5946.0
2019-07-09 10:00:00,16.87,0.45,0.66,16.61,3.22,2.03,68.1,96.3,0.28,625.0,7,10,6266.0
2019-07-09 11:00:00,15.73,0.43,6.0,21.74,4.43,2.64,71.91,93.15,0.13,625.0,7,11,6418.0
2019-07-09 12:00:00,15.6,0.6,20.57,26.53,4.64,2.56,72.04,77.41,0.21,625.0,7,12,6034.0
2019-07-09 13:00:00,16.52,0.71,46.66,28.69,5.6,2.8,66.05,70.28,0.37,625.0,7,13,6329.0
2019-07-09 14:00:00,18.98,0.63,38.32,23.15,10.05,3.32,53.49,79.34,0.44,625.0,7,14,6160.0
2019-07-09 15:00:00,21.62,0.58,38.11,22.25,14.47,3.9,45.88,71.88,0.47,625.0,7,15,4880.0
2019-07-09 16:00:00,24.54,0.45,21.44,20.4,9.48,2.73,37.3,76.38,0.5,625.0,7,16,5292.0
2019-07-09 17:00:00,26.58,0.11,15.22,16.74,9.49,2.94,30.25,60.52,0.76,625.0,7,17,4126.0
2019-07-09 18:00:00,28.63,0.12,12.74,16.24,10.11,2.71,25.26,61.79,0.88,625.0,7,18,5722.0
2019-07-09 19:00:00,30.44,0.08,8.93,12.85,6.93,2.12,18.71,51.66,0.87,625.0,7,19,6358.0
2019-07-09 20:00:00,32.0,0.05,6.06,9.67,7.04,2.01,15.07,62.95,0.7,625.0,7,20,5654.0
2019-07-09 21:00:00,33.21,0.02,0.48,2.85,3.02,1.34,13.78,88.13,0.64,625.0,7,21,4871.0
2019-07-09 22:00:00,33.98,0.04,0.77,4.42,4.37,1.52,12.88,86.62,0.77,625.0,7,22,3791.0
2019-07-09 23:00:00,33.92,-0.01,0.54,4.38,4.28,1.55,13.36,107.08,1.08,625.0,7,23,2492.0
2019-07-10 00:00:00,34.01,0.01,0.37,2.84,3.42,1.19,11.57,98.81,0.9,625.0,7,0,1772.0
2019-07-10 01:00:00,33.46,0.04,0.65,4.24,4.13,1.3,11.01,100.25,1.26,625.0,7,1,1009.0
2019-07-10 02:00:00,32.03,0.06,0.38,5.01,3.62,1.31,11.79,138.24,1.44,625.0,7,2,951.0
2019-07-10 03:00:00,29.7,0.07,-0.1,4.9,3.8,1.3,14.5,137.7,1.4,625.0,7,3,1359.0
2019-07-10 04:00:00,28.04,0.07,0.11,7.3,8.37,2.43,20.82,100.39,1.18,626.53,7,4,2579.0
2019-07-10 05:00:00,23.18,0.25,3.44,3.86,6.28,2.89,44.42,32.59,0.84,630.4,7,5,5758.0
2019-07-10 06:00:00,21.7,0.53,25.69,26.6,6.44,3.12,49.73,131.08,1.29,630.4,7,6,7088.0
2019-07-10 07:00:00,20.1,0.28,1.1,6.92,6.08,3.05,56.08,123.37,1.0,630.4,7,7,6338.0
2019-07-10 08:00:00,19.35,0.3,-0.05,6.0,4.0,2.65,59.75,94.45,1.3,630.4,7,8,6002.0
2019-07-10 09:00:00,18.13,0.29,-0.02,3.68,3.92,2.55,63.1,122.61,0.85,630.4,7,9,5959.0
2019-07-10 10:00:00,18.06,0.28,0.0,4.24,3.51,2.35,61.86,81.8,0.62,630.4,7,10,5668.0
2019-07-10 11:00:00,17.28,0.28,0.0,6.65,3.76,2.71,60.68,27.28,0.5,630.4,7,11,6595.0
2019-07-10 12:00:00,16.03,0.36,0.36,11.99,4.88,3.05,65.64,40.79,0.22,630.4,7,12,6525.0
2019-07-10 13:00:00,16.71,0.47,7.3,19.85,7.46,3.72,65.09,48.7,0.22,630.4,7,13,6262.0
2019-07-10 14:00:00,18.61,0.45,16.41,20.4,6.94,3.31,57.31,56.84,0.44,630.4,7,14,6315.0
2019-07-10 15:00:00,20.06,0.42,13.31,15.62,6.28,3.3,52.59,59.24,0.46,630.4,7,15,5112.0
2019-07-10 16:00:00,21.68,0.4,13.6,16.1,8.28,3.72,47.66,63.01,0.51,630.4,7,16,4266.0
2019-07-10 17:00:00,23.46,0.23,13.9,16.55,10.9,4.01,42.68,53.5,0.91,630.4,7,17,4250.0
2019-07-10 18:00:00,24.96,0.23,11.81,13.93,10.72,3.73,35.96,54.53,0.9,630.4,7,18,6309.0
2019-07-10 19:00:00,26.6,0.21,6.88,10.48,10.7,3.47,31.46,48.7,0.78,630.4,7,19,6127.0
2019-07-10 20:00:00,28.61,0.2,4.48,7.77,9.52,3.09,29.29,61.16,0.75,630.4,7,20,5588.0
2019-07-10 21:00:00,30.7,0.2,4.73,7.16,8.65,2.94,27.36,74.31,0.49,630.4,7,21,5202.0
2019-07-10 22:00:00,31.59,0.19,2.84,6.16,7.71,2.56,26.52,66.65,0.57,630.4,7,22,3929.0
2019-07-10 23:00:00,32.59,0.26,1.03,4.33,6.39,2.22,25.21,35.98,0.87,630.4,7,23,2765.0
2019-07-11 00:00:00,32.82,0.34,1.24,4.72,6.89,2.36,25.23,36.64,0.96,630.4,7,0,1949.0
2019-07-11 01:00:00,32.71,0.41,7.56,16.68,9.18,2.73,24.08,56.82,0.76,630.4,7,1,1122.0
2019-07-11 02:00:00,31.2,0.41,5.28,14.89,9.8,3.13,26.6,57.52,0.92,630.4,7,2,1020.0
2019-07-11 03:00:00,28.96,0.43,3.87,15.98,7.72,2.82,30.54,58.37,0.83,630.4,7,3,1474.0
2019-07-11 04:00:00,27.26,0.51,2.44,20.08,9.02,3.96,35.83,59.44,0.5,630.4,7,4,2652.0
2019-07-11 05:00:00,24.44,0.14,10.53,19.11,9.2,3.98,45.58,116.81,0.62,630.4,7,5,5587.0
2019-07-11 06:00:00,23.1,0.88,106.07,55.29,6.98,3.45,47.03,124.77,0.4,630.4,7,6,7423.0
2019-07-11 07:00:00,22.9,0.07,0.03,10.29,7.62,3.56,46.0,118.8,0.36,630.4,7,7,6441.0
2019-07-11 08:00:00,22.2,0.13,0.61,20.57,7.67,3.85,48.5,73.75,0.2,630.4,7,8,6276.0
2019-07-11 09:00:00,20.99,0.14,0.7,13.6,7.24,3.75,55.27,71.59,0.25,630.4,7,9,6297.0
2019-07-11 10:00:00,21.36,0.16,2.22,24.3,6.61,3.6,55.65,101.69,0.37,630.4,7,10,6111.0
2019-07-11 11:00:00,20.09,0.32,2.0,15.54,6.43,3.89,59.98,69.58,0.25,630.4,7,11,6834.0
2019-07-11 12:00:00,19.5,0.52,6.9,20.59,6.58,4.12,60.3,79.05,0.27,630.4,7,12,6831.0
2019-07-11 13:00:00,20.52,0.67,20.02,30.48,9.2,4.68,56.88,80.83,0.22,630.4,7,13,6588.0
2019-07-11 14:00:00,23.02,0.62,26.87,28.97,12.74,5.41,51.72,77.64,0.43,630.4,7,14,6374.0
2019-07-11 15:00:00,25.32,0.55,19.78,25.44,15.28,5.81,45.26,85.38,0.48,630.4,7,15,5359.0
2019-07-11 16:00:00,28.92,0.51,16.64,24.65,15.1,4.74,33.39,80.83,0.36,630.4,7,16,4969.0
2019-07-11 17:00:00,32.09,0.33,6.73,19.38,15.01,5.54,27.15,73.1,0.25,630.4,7,17,5545.0
2019-07-11 18:00:00,33.23,0.36,6.93,23.96,18.59,5.2,23.77,96.18,0.48,630.4,7,18,6108.0
2019-07-11 19:00:00,35.0,0.24,1.18,6.06,8.15,2.6,15.2,59.94,0.69,630.31,7,19,6571.0
2019-07-11 20:00:00,36.01,0.19,0.78,3.55,5.73,1.96,13.55,57.97,0.96,627.78,7,20,5817.0
2019-07-11 21:00:00,36.56,0.19,0.84,3.85,5.86,1.98,13.36,92.16,0.91,625.0,7,21,4179.0
2019-07-11 22:00:00,36.46,0.19,0.36,3.28,5.49,2.0,13.75,95.5,0.7,625.0,7,22,3744.0
2019-07-11 23:00:00,36.69,0.22,0.32,3.59,5.8,1.96,13.64,64.23,0.72,625.0,7,23,3117.0
2019-07-12 00:00:00,35.72,0.31,1.38,9.29,8.64,2.61,14.93,37.92,0.8,625.0,7,0,2304.0
2019-07-12 01:00:00,,,,,,,,,,,7,1,1507.0
2019-07-12 02:00:00,33.56,0.29,0.12,9.54,5.69,2.19,16.36,29.77,0.42,625.0,7,2,1298.0
2019-07-12 03:00:00,31.97,0.44,0.97,21.3,10.64,3.3,19.47,77.91,0.6,625.0,7,3,1586.0
2019-07-12 04:00:00,28.9,0.26,0.36,7.61,15.51,4.28,27.94,112.07,1.41,625.72,7,4,2576.0
2019-07-12 05:00:00,29.82,0.18,3.74,4.4,2.82,1.51,21.81,83.59,0.74,625.44,7,5,5842.0
2019-07-12 06:00:00,27.88,0.45,24.4,23.09,3.76,1.65,26.26,125.03,0.74,625.0,7,6,7524.0
2019-07-12 07:00:00,26.74,0.24,4.29,29.1,4.25,1.97,27.62,96.77,0.63,625.0,7,7,6748.0
2019-07-12 08:00:00,25.32,0.23,0.96,8.79,3.62,1.97,29.83,72.02,0.7,625.0,7,8,6015.0
2019-07-12 09:00:00,24.79,0.17,0.63,5.23,2.74,1.5,29.08,84.7,0.61,625.0,7,9,5150.0
2019-07-12 10:00:00,24.5,0.15,0.79,4.25,2.59,1.44,30.34,79.12,0.7,625.0,7,10,5934.0
2019-07-12 11:00:00,23.55,0.28,1.71,5.94,2.81,1.54,32.56,80.21,0.63,625.0,7,11,6022.0
2019-07-12 12:00:00,23.1,0.47,7.69,12.01,4.09,2.02,32.62,82.59,0.69,625.0,7,12,5927.0
2019-07-12 13:00:00,23.37,0.53,19.82,26.13,5.33,2.48,33.72,79.77,0.5,625.0,7,13,6051.0
2019-07-12 14:00:00,24.79,0.59,26.56,25.8,11.12,3.76,32.14,84.93,0.62,625.0,7,14,5850.0
2019-07-12 15:00:00,27.43,0.59,25.67,26.39,14.29,3.44,29.68,77.2,0.46,625.0,7,15,4679.0
2019-07-12 16:00:00,30.0,0.48,8.35,18.32,8.96,2.9,25.24,101.68,0.32,625.0,7,16,5145.0
2019-07-12 17:00:00,31.74,0.28,7.09,18.06,14.59,3.75,22.16,42.58,0.6,625.0,7,17,5662.0
2019-07-12 18:00:00,33.48,0.18,1.5,7.04,8.44,2.72,19.37,41.9,1.04,625.0,7,18,6778.0
2019-07-12 19:00:00,33.58,0.18,0.5,5.43,8.33,2.82,20.97,119.37,1.29,625.0,7,19,6888.0
2019-07-12 20:00:00,34.62,0.18,0.42,4.8,9.62,3.13,19.47,123.78,1.08,625.0,7,20,6074.0
2019-07-12 21:00:00,34.47,0.19,0.5,6.12,15.78,4.27,21.94,105.0,1.12,625.0,7,21,5434.0
2019-07-12 22:00:00,33.83,0.19,1.45,6.63,12.19,3.26,22.31,118.34,1.24,625.0,7,22,5397.0
2019-07-12 23:00:00,30.84,0.36,4.25,10.72,13.69,2.75,24.86,59.33,1.04,625.0,7,23,4078.0
2019-07-13 00:00:00,31.43,0.43,2.44,9.23,13.52,3.38,26.05,39.25,1.53,625.0,7,0,3045.0
2019-07-13 01:00:00,28.82,0.37,0.64,6.53,9.58,2.82,29.96,35.62,1.74,625.0,7,1,2030.0
2019-07-13 02:00:00,28.1,0.44,2.68,11.21,4.72,1.72,31.58,48.04,1.42,625.0,7,2,1855.0
2019-07-13 03:00:00,27.36,0.51,2.31,13.93,3.9,1.6,32.95,72.88,0.35,625.0,7,3,1353.0
2019-07-13 04:00:00,25.71,0.56,1.42,18.62,4.5,1.92,35.91,48.96,0.23,625.0,7,4,1846.0
2019-07-13 05:00:00,23.81,0.44,11.12,18.63,4.94,2.49,40.68,67.81,0.1,625.0,7,5,3105.0
2019-07-13 06:00:00,24.06,1.3,113.26,66.54,7.0,3.52,41.37,105.37,0.37,625.0,7,6,4646.0
2019-07-13 07:00:00,22.44,0.5,2.94,30.72,7.14,4.18,47.31,84.7,0.19,625.0,7,7,5426.0
2019-07-13 08:00:00,21.98,0.55,2.8,18.74,4.74,3.18,48.6,70.24,0.5,625.0,7,8,6001.0
2019-07-13 09:00:00,21.48,0.46,1.5,13.2,4.53,2.76,46.33,78.71,0.29,625.0,7,9,6638.0
2019-07-13 10:00:00,20.51,0.31,1.1,13.09,4.41,2.74,48.04,82.17,0.33,625.0,7,10,7040.0
2019-07-13 11:00:00,20.86,0.12,3.06,24.0,4.64,2.68,45.33,106.47,0.37,625.0,7,11,7208.0
